Matrícula;Salário
1519701;4206,48
1519901;4374,77
1563401;4374,77
1612201;4044,72
1679101;3968,41
1688701;4127,15
1717701;4044,72
1778901;4206,48
1937101;3815,77
3320001;6226,66
4178001;5987,15
4225001;5756,9
4744001;5987,15
8792301;5987,15
86901;2312,33
87202;2223,38
88102;2137,88
122102;2223,38
171301;2501,02
172002;2137,88
176002;2312,33
376204;2312,33
380706;2137,88
381808;2223,38
393809;2137,88
394704;2312,33
540201;2312,33
604508;2223,38
637206;2223,38
750803;2223,38
763107;2312,33
785304;2137,88
808701;2501,02
846201;2501,02
846301;2501,02
868601;2404,82
938501;2404,82
1025702;2312,33
1062004;2312,33
1089804;2223,38
1112902;2223,38
1117407;2137,88
1168505;2223,38
1180905;2137,88
1228203;2312,33
1239604;2312,33
1240606;2137,88
1241403;2312,33
1242303;2312,33
1251903;2137,88
1272103;2223,38
1307803;2312,33
1310303;2223,38
1311303;2312,33
1364904;2137,88
1383502;2137,88
1418303;2312,33
1447402;2223,38
1475503;2137,88
1484203;2137,88
1515001;2312,33
1515101;2312,33
1515401;2137,88
1515501;2223,38
1516101;2312,33
1516501;2312,33
1517101;2223,38
1517301;2312,33
1517401;2312,33
1517501;2223,38
1518101;2312,33
1518201;2312,33
1518501;2312,33
1520001;2312,33
1520101;2312,33
1529901;2312,33
1533002;2223,38
1533902;2223,38
1535101;2223,38
1535201;2223,38
1539402;2223,38
1539902;2223,38
1541102;2137,88
1545501;2223,38
1557302;2223,38
1558301;2312,33
1561301;2223,38
1563602;2312,33
1567101;2312,33
1567901;2312,33
1587001;2223,38
1587101;2223,38
1597101;2312,33
1597201;2312,33
1598702;2223,38
1599002;2137,88
1602302;2223,38
1614901;2312,33
1637702;2137,88
1722201;2223,38
1729501;2223,38
1729701;2223,38
1729901;2223,38
1732701;2223,38
1740601;2223,38
1740701;2137,88
1750501;2223,38
1755601;2223,38
1763901;2137,88
1764001;2223,38
1765001;2223,38
1765901;2223,38
1768701;2223,38
1777801;2223,38
1787001;2223,38
1787401;2137,88
1789001;2223,38
1792301;2223,38
1792501;2137,88
1793001;2223,38
1796201;2137,88
1812801;2223,38
1816401;2223,38
1816901;2223,38
1818201;2223,38
1823802;2137,88
1824501;2223,38
1826101;2223,38
1829701;2223,38
1871101;2137,88
1879602;2137,88
1886601;2137,88
1887401;2137,88
1891301;2137,88
1891401;2137,88
1891501;2137,88
1891701;2137,88
1891801;2137,88
1891901;2137,88
1892001;2137,88
1892101;2137,88
1892201;2137,88
1892301;2137,88
1892401;2137,88
1892601;2137,88
1892701;2137,88
1892801;2137,88
1892901;2137,88
1894101;2137,88
1895801;2137,88
1897201;2137,88
1907401;2137,88
1909802;2137,88
1917201;2137,88
1925401;2137,88
1938401;2137,88
1939301;2137,88
1941501;2137,88
1941901;2137,88
1942701;2137,88
1943801;2137,88
1944101;2137,88
1945201;2137,88
1946001;2137,88
1946701;2137,88
1947701;2137,88
4747001;2601,05
87601;3900,24
95101;3900,24
119601;4299,6
175702;3750,22
220501;4299,6
220601;4299,6
221101;4299,6
232001;4299,6
375306;3975,24
426901;4299,6
471201;4134,26
481801;4299,6
487501;4299,6
551405;3675,33
777602;3975,24
808301;4299,6
810601;4471,61
824201;4471,61
835501;4299,6
835701;4299,6
843301;4134,26
845001;4299,6
851901;4299,6
852201;4299,6
865901;3900,24
866301;4299,6
866901;4134,26
867101;4299,6
867301;4134,26
870901;4299,6
872301;3900,24
872501;4056,26
1098101;3975,24
1098203;3467,3
1101603;3467,3
1104101;4213,76
1104301;3467,3
1104501;3750,22
1104601;3975,24
1104701;3975,24
1106701;3975,24
1106802;3822,35
1117305;3975,24
1123204;3467,3
1175203;3467,3
1250604;3467,3
1515801;3975,24
1518701;3750,22
1522101;3975,24
1576302;3467,3
1620401;3975,24
1629201;3975,24
1652602;3467,3
1789901;3605,97
1931802;3467,3
1933301;3467,3
1943301;3467,3
1945001;3467,3
1945101;3467,3
1947001;3467,3
1952901;3467,3
1981701;3467,3
1997701;3467,3
2006301;3467,3
2024801;3467,3
2034601;3467,3
2038601;3467,3
2542001;4471,61
2753001;4299,6
4247001;4471,61
4552001;4382,3
4760001;4299,6
4893001;4056,26
86501;5756,9
167501;5535,47
167801;5322,58
168601;5322,58
169001;5021,31
169401;5535,47
170101;5021,31
170801;5431,02
171001;5648,27
173501;5987,15
173901;5222,12
174301;5431,02
174701;6226,66
174901;6226,66
175001;6226,66
219701;5987,15
221201;5222,12
221701;5987,15
256603;4374,77
258603;3968,41
282003;3968,41
364806;4206,48
430801;5756,9
440101;5117,86
449501;5021,31
496002;3815,77
520501;4292,22
713603;4206,48
713903;4374,77
771403;4206,48
787706;4374,77
822401;5648,27
822501;6226,66
822601;5535,47
822701;6226,66
833003;3968,41
834502;4374,77
834601;5648,27
834801;5987,15
834901;5322,58
835001;4828,17
841101;4828,17
845403;4374,77
860201;5756,9
863401;5322,58
866601;5322,58
867601;4920,99
868901;5021,31
869701;4374,77
870101;4828,17
933301;4828,17
938203;4549,76
956201;5117,86
956301;4642,46
973006;4044,72
1070505;4637,24
1103201;4549,76
1106501;4549,76
1107201;4374,77
1107301;4206,48
1107601;3968,41
1107801;3968,41
1107902;4206,48
1109001;3968,41
1117207;4374,77
1119407;4206,48
1133301;3815,77
1135401;4374,77
1152901;4374,77
1161701;3968,41
1181501;4374,77
1213203;3815,77
1249203;4044,72
1249303;4637,24
1276902;4044,72
1277006;4044,72
1308403;4206,48
1322304;4044,72
1322403;4206,48
1360302;4458,9
1391003;4206,48
1391103;4374,77
1396706;4458,9
1401903;4374,77
1402005;3815,77
1417304;3815,77
1417703;3815,77
1450106;4206,48
1474204;4206,48
1486305;3815,77
1509204;4206,48
1509703;4044,72
1510602;4044,72
1512501;3815,77
1515901;4374,77
1518801;3815,77
1546902;4044,72
1547402;4206,48
1551503;4044,72
1556505;4044,72
1559402;3815,77
1566901;4374,77
1567201;4206,48
1604202;3815,77
1604701;3815,77
1612304;4206,48
1622501;3815,77
1639001;4044,72
1689801;4044,72
1691401;4206,48
1717201;4206,48
1717401;4044,72
1722301;4044,72
1722901;4044,72
1723701;4044,72
1729301;4044,72
1740501;3815,77
1741003;4458,9
1741301;4206,48
1753601;4206,48
1757901;4044,72
1759801;4044,72
1760001;4206,48
1760101;4044,72
1761603;4206,48
1765201;4044,72
1766401;3815,77
1777602;4044,72
1780501;3815,77
1780502;4044,72
1790101;4044,72
1790501;4458,9
1791001;4044,72
1791101;4206,48
1792401;4044,72
1818301;3815,77
1830603;3815,77
1876501;3815,77
1877102;3815,77
1877802;3815,77
1879102;3815,77
1879302;4044,72
1881402;4044,72
1882402;3815,77
1882902;3815,77
1887301;4044,72
1893702;3815,77
1894902;3815,77
1897501;4044,72
1899401;4044,72
1915801;4044,72
1934001;4044,72
1935601;3815,77
1935701;4044,72
1936401;4044,72
1942601;3815,77
1947101;3815,77
1948801;3815,77
1976201;3815,77
1987401;4044,72
2002901;3815,77
3245001;5222,12
3319001;5322,58
3574001;5756,9
3603001;5987,15
4740001;5535,47
4765001;5431,02
4796001;5021,31
8210001;5756,9
170901;5535,47
1136701;4374,77
1743801;3968,41
1753301;3968,41
1763601;4206,48
540701;4299,6
1133201;3975,24
1330401;4213,76
1516801;3975,24
1528501;3975,24
1679801;3605,97
1681501;3822,35
1696501;3605,97
1696701;3675,33
1788701;3675,33
1789201;3822,35
2031101;3467,3
1596705;3815,77
2004601;3815,77
257604;2137,87
381307;2137,87
762903;2137,87
1104802;2137,87
1311403;2137,87
1318004;2137,87
1464403;2137,87
1741202;2137,87
2004401;2137,87
2005101;2137,87
2006401;2137,87
2006701;2137,87
2007001;2137,87
2007101;2137,87
2008801;2137,87
2021401;2137,87
2021901;2137,87
2023601;2137,87
2024001;2137,87
2029901;2137,87
2030001;2137,87
2031901;2137,87
2037701;2137,87
2038501;2137,87
1120101;3975,24
1133401;3975,24
1429902;3822,35
1561501;3975,24
1611901;3467,3
1786801;3467,3
1968001;3467,3
980003;2391,26
1123801;2299,28
332602;1279,83
463507;1279,83
846504;1279,83
889104;1279,83
1544206;1279,83
1789802;1279,83
2025901;1279,83
2026101;1279,83
2026201;1279,83
2026301;1279,83
2026401;1279,83
2026501;1279,83
2026601;1279,83
2026701;1279,83
2026801;1279,83
2026901;1279,83
2027001;1279,83
2027101;1279,83
2027201;1279,83
2027301;1279,83
2027401;1279,83
2027601;1279,83
2027801;1279,83
2027901;1279,83
2029801;1279,83
2031701;1279,83
2031801;1279,83
2032101;1279,83
2032201;1279,83
2035401;1279,83
2035501;1279,83
2037401;1279,83
2037901;1279,83
2038401;1279,83
2038801;1279,83
2038901;1279,83
2039001;1279,83
2039101;1279,83
2039201;1279,83
2039601;1279,83
2039701;1279,83
2039801;1279,83
2040501;1279,83
1600501;2137,88
1612101;2312,33
1628501;2223,38
1679001;2137,88
934301;3182,34
184302;1395,11
191102;1395,11
331602;1395,11
365006;1395,11
365806;1395,11
367306;1395,11
369006;1395,11
386206;1395,11
388206;1395,11
390206;1395,11
550506;1395,11
582805;1395,11
592906;1395,11
606106;1395,11
713807;1395,11
730106;1395,11
744513;1395,11
790606;1395,11
846905;1395,11
847306;1395,11
847505;1395,11
847605;1395,11
899202;1395,11
1074606;1395,11
1090405;1395,11
1090505;1395,11
1090605;1395,11
1091505;1395,11
1091605;1395,11
1092005;1395,11
1093003;1395,11
1136604;1395,11
1138004;1395,11
1158804;1395,11
1165604;1395,11
1165904;1395,11
1166003;1395,11
1166104;1395,11
1166304;1395,11
1167104;1395,11
1167404;1395,11
1167604;1395,11
1179704;1395,11
1180304;1395,11
1180604;1395,11
1238503;1395,11
1246204;1395,11
1266904;1395,11
1272504;1395,11
1277403;1395,11
1277503;1395,11
1277703;1395,11
1277803;1395,11
1277903;1395,11
1278403;1395,11
1285904;1395,11
1305602;1395,11
1314003;1395,11
1318103;1395,11
1318203;1395,11
1318303;1395,11
1318503;1395,11
1325807;1395,11
1326107;1395,11
1330704;1395,11
1347104;1395,11
1352903;1395,11
1353103;1395,11
1353303;1395,11
1353403;1395,11
1373203;1395,11
1373303;1395,11
1373403;1395,11
1373703;1395,11
1374103;1395,11
1375303;1395,11
1375403;1395,11
1375903;1395,11
1376603;1395,11
1377203;1395,11
1377303;1395,11
1377903;1395,11
1378003;1395,11
1378403;1395,11
1378603;1395,11
1378703;1395,11
1380204;1395,11
1381203;1395,11
1391303;1395,11
1397103;1395,11
1401104;1395,11
1447102;1395,11
1447702;1395,11
1453102;1395,11
1453202;1395,11
1453502;1395,11
1453702;1395,11
1454202;1395,11
1454402;1395,11
1454503;1395,11
1459302;1395,11
1461202;1395,11
1462202;1395,11
1480702;1395,11
1480902;1395,11
1482002;1395,11
1483402;1395,11
1487802;1395,11
1492102;1395,11
1508401;1395,11
1508501;1395,11
1533201;1395,11
1533301;1395,11
1533501;1395,11
1533702;1395,11
1534101;1395,11
1534401;1395,11
1534501;1395,11
1549403;1395,11
1579201;1395,11
1594901;1395,11
1595301;1395,11
1595401;1395,11
1595601;1395,11
1595701;1395,11
1595901;1395,11
1596001;1395,11
1598801;1395,11
1602501;1395,11
1602601;1395,11
1602801;1395,11
1603201;1395,11
1605201;1395,11
1611101;1395,11
1611301;1395,11
1611401;1395,11
1612801;1395,11
1616001;1395,11
1616101;1395,11
1616201;1395,11
1617901;1395,11
1618201;1395,11
1618301;1395,11
1618601;1395,11
1618701;1395,11
1618801;1395,11
1619301;1395,11
1621001;1395,11
1621101;1395,11
1621201;1395,11
1621501;1395,11
1622101;1395,11
1622701;1395,11
1626801;1395,11
1627001;1395,11
1638001;1395,11
1638101;1395,11
1638301;1395,11
1638401;1395,11
1638501;1395,11
1656601;1395,11
1679401;1395,11
1689001;1395,11
1689901;1395,11
1695801;1395,11
1696901;1395,11
1719401;1395,11
1719601;1395,11
1720001;1395,11
1720201;1395,11
1720301;1395,11
1721301;1395,11
1741101;1395,11
1741401;1395,11
1750801;1395,11
1753501;1395,11
1755501;1395,11
1765801;1395,11
1768501;1395,11
1768801;1395,11
1771901;1395,11
1772001;1395,11
1772101;1395,11
1772201;1395,11
1779101;1395,11
1785701;1395,11
1786901;1395,11
1789301;1395,11
1789601;1395,11
1789701;1395,11
1790901;1395,11
1791201;1395,11
1791301;1395,11
1791401;1395,11
1791501;1395,11
1791601;1395,11
1791801;1395,11
1794401;1395,11
1812401;1395,11
1813001;1395,11
1813401;1395,11
1819001;1395,11
1819101;1395,11
1819401;1395,11
1819801;1395,11
1822401;1395,11
1822501;1395,11
1822601;1395,11
1823102;1395,11
1823601;1395,11
1823901;1395,11
1825301;1395,11
1825501;1395,11
1825601;1395,11
1826301;1395,11
1826401;1395,11
1826701;1395,11
1827501;1395,11
1827801;1395,11
1828501;1395,11
1828701;1395,11
1829101;1395,11
1829901;1395,11
1830801;1395,11
1832401;1395,11
1834301;1395,11
1834901;1395,11
1836601;1395,11
1837801;1395,11
1840501;1395,11
1878501;1395,11
1878901;1395,11
1879001;1395,11
1879701;1395,11
1879801;1395,11
1879901;1395,11
1880401;1395,11
1882501;1395,11
1885801;1395,11
1885901;1395,11
1886001;1395,11
1898201;1395,11
1899301;1395,11
1899501;1395,11
1899601;1395,11
1912401;1395,11
1912601;1395,11
1912901;1395,11
1913001;1395,11
1915001;1395,11
1917801;1395,11
1928701;1395,11
1933401;1395,11
1938201;1395,11
1938501;1395,11
1938801;1395,11
1942101;1395,11
1942201;1395,11
1948301;1395,11
1948401;1395,11
1951801;1395,11
1955502;1395,11
1972501;1395,11
1977901;1395,11
1978701;1395,11
1979301;1395,11
1981401;1395,11
1984401;1395,11
1984501;1395,11
1984601;1395,11
1986201;1395,11
1989101;1395,11
1990401;1395,11
1992901;1395,11
1993001;1395,11
1993201;1395,11
1994101;1395,11
2002801;1395,11
2003701;1395,11
2005001;1395,11
2006501;1395,11
2006601;1395,11
2006801;1395,11
2023301;1395,11
77601;1487,92
129701;1430,69
131101;1487,92
132501;1430,69
179601;1430,69
182901;1430,69
345301;1487,92
402102;1430,69
414901;1609,33
415601;1673,71
442902;1430,69
571501;1487,92
639003;1322,75
645302;1322,75
650502;1375,66
710801;1375,66
711901;1375,66
712001;1430,69
712101;1375,66
712201;1375,66
712501;1430,69
712701;1375,66
712801;1375,66
713101;1375,66
713301;1322,75
716301;1375,66
716601;1375,66
716701;1375,66
716801;1430,69
729601;1322,75
730201;1322,75
730301;1430,69
734901;1375,66
735401;1375,66
735801;1430,69
736001;1375,66
737501;1375,66
739201;1322,75
740201;1430,69
740601;1375,66
742101;1322,75
742301;1375,66
743901;1430,69
801301;1487,92
823101;1609,33
838001;1430,69
843401;1547,44
843501;1487,92
849701;1430,69
850401;1322,75
854001;1430,69
855901;1487,92
857701;1375,66
878901;1547,44
884601;1430,69
887801;1487,92
887901;1487,92
888401;1375,66
971402;1322,75
1120201;1322,75
1123501;1375,66
1136301;1375,66
1154801;1375,66
1157501;1430,69
1161601;1430,69
4146001;1547,44
4514001;1609,33
4699001;1609,33
529301;1430,69
780004;1430,69
1259002;1430,69
1266301;1375,66
1296001;1375,66
1297901;1375,66
1304601;1430,69
1304701;1375,66
1305901;1322,75
1297801;1430,69
119801;1841,81
539501;1992,1
578301;2154,66
585105;1702,86
707501;1702,86
715901;1702,86
751201;1702,86
795201;1702,86
833903;1702,86
837108;1637,36
852701;1841,81
923906;1574,39
1096403;1702,86
1118904;1702,86
1128204;1702,86
1151804;1702,86
1296401;1702,86
1297001;1637,36
1297501;1702,86
1306602;1702,86
1425704;1702,86
1520601;1702,86
1521201;1702,86
1521501;1702,86
1521601;1702,86
1524201;1702,86
1524301;1702,86
1575701;1574,39
1714302;1637,36
1718202;1637,36
1755801;1637,36
1793201;1637,36
1794101;1637,36
1864801;1637,36
1867001;1637,36
1880801;1574,39
1894301;1574,39
1894401;1574,39
1894501;1574,39
1896601;1574,39
3916001;1770,97
3983001;1841,81
145901;2151,87
178801;2069,1
440003;2151,87
445104;1913,02
545701;2151,87
738502;1839,43
855101;2517,36
1635201;1989,54
1709901;1839,43
1721804;1839,43
1734902;1839,43
1846201;1913,02
1876201;1839,43
3668001;2151,87
1234001;1492,98
4899001;1681,34
55401;3579,71
88501;3579,71
233701;3579,71
416201;4187,75
435501;3722,92
651001;4355,26
1124402;3182,34
1513701;2942,27
1513901;3059,95
1558201;3059,95
1564501;3059,95
1567801;3059,95
1697401;2942,27
4039001;3871,82
4849001;3871,82
8790601;3579,71
836901;1731,52
3556001;1664,92
4759001;1872,81
119502;10793,51
1519401;10793,51
267102;1430,69
1154302;1430,69
1265701;1322,75
2004501;3815,77
2006901;3815,77
367506;1682,46
605609;1749,76
1401006;1682,46
1481503;1617,75
1521001;1617,75
1567601;1682,46
1568101;1682,46
1568201;1682,46
1568301;1682,46
1653601;1749,76
1653701;1682,46
1656101;1682,46
1985201;1617,75
2035301;1617,75
396507;1279,83
397106;1279,83
398607;1279,83
744408;1279,83
794106;1279,83
882305;1279,83
1161103;1279,83
1163605;1279,83
1238204;1279,83
1242005;1279,83
1358804;1279,83
1446903;1279,83
1451305;1279,83
1465003;1279,83
1540101;1279,83
1593706;1279,83
1620902;1279,83
1633902;1279,83
1638202;1279,83
1812901;1279,83
1813101;1279,83
1816501;1279,83
1822301;1279,83
1830001;1279,83
1834201;1279,83
1882601;1279,83
1888501;1279,83
1889201;1279,83
1908501;1279,83
1928501;1279,83
1936601;1279,83
1939201;1279,83
2040101;1279,83
2040201;1279,83
2040301;1279,83
1475402;3750,22
1477003;3605,97
1527201;3822,35
1586601;3750,22
1689301;3822,35
1690801;3467,3
1935501;3467,3
1995601;3467,3
110402;1600,88
580708;1480,11
710902;1480,11
891104;1480,11
1114510;1480,11
1165806;1480,11
1168405;1480,11
1181204;1480,11
1203702;1480,11
1236703;1480,11
1265802;1480,11
1267403;1480,11
1327105;1480,11
1353504;1480,11
1374004;1480,11
1477604;1600,88
1530902;1480,11
1532902;1480,11
1533402;1480,11
1553712;1480,11
1618502;1480,11
1619102;1480,11
1619202;1480,11
1621303;1480,11
1621402;1480,11
1622002;1480,11
1635701;1480,11
1635801;1539,31
1635901;1539,31
1636001;1600,88
1653101;1480,11
1653401;1480,11
1653501;1539,31
1653801;1539,31
1654602;1539,31
1655001;1480,11
1656201;1480,11
1657001;1539,31
1691203;1480,11
1702001;1539,31
1719802;1480,11
1719902;1480,11
1740801;1539,31
1743403;1480,11
1769301;1539,31
1777502;1480,11
1790402;1480,11
1832901;1480,11
1884901;1480,11
1896801;1480,11
1906801;1480,11
1907801;1480,11
1910301;1480,11
1910401;1480,11
1910501;1480,11
1914301;1480,11
1914401;1480,11
1928301;1480,11
1948901;1480,11
1955901;1480,11
1989901;1480,11
1991901;1480,11
1993901;1480,11
1120602;0
1509509;0
1893803;0
1909903;0
1973702;0
1978602;0
1986802;0
1989502;0
1991702;0
2009301;0
2009701;0
2011601;0
2021001;0
2021101;0
2023201;0
791106;11630,41
1143303;9853,96
1199504;9853,96
163901;2866,43
164701;6348,38
264203;6348,38
318303;6348,38
791303;6348,38
871102;6348,38
903701;4299,6
970503;6348,38
1874202;6348,38
845604;3913,39
1553210;3913,39
1601104;3913,39
1630002;3913,39
901;3913,39
98704;3913,39
159001;3913,39
540103;3913,39
634509;3913,39
768903;3913,39
795801;3913,39
835401;4299,6
869001;3913,39
973203;3913,39
1063206;3913,39
1071703;3467,3
1091806;3913,39
1265601;3059,95
1465405;3913,39
1545603;3913,39
1629902;3913,39
1634101;3059,95
1654302;3913,39
1654502;3913,39
1691302;3913,39
1693402;3913,39
1711902;3913,39
1763202;3913,39
1785902;3913,39
1874702;3913,39
1910701;3913,39
1991801;3913,39
1992701;3913,39
4800001;11886,81
443309;2723,72
637012;2723,72
779803;2723,72
1231006;2723,72
1636402;2723,72
1699503;2723,72
1781502;2723,72
1786703;2723,72
1986101;2723,72
247905;1848,58
741701;1848,58
1529003;1848,58
1654402;1848,58
88601;4299,6
130301;4128,16
441903;4128,16
1098302;4128,16
1164403;4128,16
1216102;4128,16
1465902;4128,16
1650501;4128,16
1652001;4128,16
1652401;4128,16
1652501;4128,16
1652701;4128,16
1691101;4128,16
1823701;4128,16
1984701;4128,16
1984801;4128,16
2003001;4128,16
2024601;4128,16
2038301;4128,16
4020001;4218,5
178302;4340,64
247604;4340,64
375605;4340,64
846701;4340,64
1107003;3975,24
1632301;4340,64
1760302;4340,64
1929902;4340,64
1942301;4340,64
1974901;4340,64
530401;4299,6
548901;3722,92
1075508;4340,64
1679701;3467,3
1874301;4340,64
1875201;4340,64
1875601;4340,64
2030101;4340,64
839404;3467,3
1524003;3975,24
1199204;3822,35
364507;3724,09
382006;3724,09
836406;3724,09
1107702;3724,09
1119406;3724,09
1251708;3724,09
1366207;3724,09
1402004;3724,09
1417702;3724,09
1474203;3724,09
1509203;3724,09
1539701;3724,09
1541701;3724,09
1546901;3724,09
1547401;3724,09
1548201;3724,09
1559602;3724,09
1605501;3724,09
1612901;3724,09
1626606;3724,09
1746902;3724,09
1817901;3724,09
1876301;3724,09
1876401;3724,09
1882901;3724,09
1886301;3724,09
1894601;3724,09
1894701;3724,09
1896101;3724,09
1898101;3724,09
1898401;3724,09
1933501;3724,09
1938601;3724,09
1565801;3815,77
1834401;3815,77
1885101;3815,77
1895101;3815,77
1907301;3815,77
1985301;3815,77
1985601;3815,77
200510;2137,87
366808;2137,87
380507;2137,87
