Matrícula;Salário
380907;2137,87
387706;2137,87
394808;2137,87
563608;2137,87
580607;2137,87
580807;2137,87
937303;2137,87
1371506;2137,87
1373505;2137,87
1375004;2137,87
1376505;2137,87
1391404;2137,87
1456703;2137,87
1464503;2137,87
1469404;2137,87
1540202;2137,87
1540401;2137,87
1546201;2137,87
1546301;2137,87
1602901;2137,87
1605801;2137,87
1607501;2137,87
1637901;2137,87
1691501;2137,87
1696801;2137,87
1757701;2137,87
1763502;2137,87
1765701;2137,87
1770401;2137,87
1793702;2137,87
1817201;2137,87
1822201;2137,87
1877401;2137,87
1877501;2137,87
1877601;2137,87
1879201;2137,87
1886101;2137,87
1888601;2137,87
1890901;2137,87
1896201;2137,87
1928801;2137,87
1944701;2137,87
1944801;2137,87
1951101;2137,87
1978501;2137,87
1989601;2137,87
1991201;2137,87
1991301;2137,87
1993101;2137,87
2033601;2137,87
2033801;2137,87
375507;3467,3
779908;3467,3
781706;3467,3
883006;3467,3
1051102;3467,3
1164905;3467,3
1180406;3467,3
1217308;3467,3
1251803;3467,3
1252205;3467,3
1362604;3467,3
1364704;3467,3
1478003;3467,3
1527503;3467,3
1540701;3467,3
1540801;3467,3
1545901;3467,3
1546101;3467,3
1546601;3467,3
1547701;3467,3
1556401;3467,3
1557001;3467,3
1557201;3467,3
1605301;3467,3
1605701;3467,3
1613001;3467,3
1616901;3467,3
1622201;3467,3
1714601;3467,3
1819501;3467,3
1882701;3467,3
1882801;3467,3
1885701;3467,3
1887201;3467,3
1948201;3467,3
1953201;3467,3
1956201;3467,3
1978801;3467,3
1979201;3467,3
1989401;3467,3
1989701;3467,3
2005501;3467,3
376707;1818,13
395009;1818,13
535107;1818,13
762607;1818,13
1239203;1818,13
1294704;1818,13
1308304;1818,13
1311104;1818,13
1454105;1818,13
1542001;1818,13
1545001;1818,13
1545701;1818,13
1545801;1818,13
1560901;1818,13
1602101;1818,13
1616701;1818,13
1628701;1818,13
1539801;2137,87
1896901;2137,87
1985401;2137,87
1985501;2137,87
1308603;1617,75
1375204;1617,75
1378804;1617,75
1380304;1617,75
1541301;1617,75
1907101;5647,32
1953901;5647,32
1945301;1414,55
1945401;1414,55
1945501;1414,55
1945701;1414,55
1945801;1414,55
1945901;1414,55
1946201;1414,55
3297001;1433,23
1601;4474,65
363402;3902,89
384406;4059,02
709001;3902,89
709101;4743,12
709301;4059,02
712301;3902,89
745101;4059,02
747601;4302,56
748001;4059,02
751806;4059,02
842301;4474,65
858703;4221,37
1245802;4474,65
1324403;4221,37
1346703;4302,56
1358704;4221,37
1405102;4059,02
1521701;4474,65
1560601;4059,02
1562001;4474,65
1576101;4221,37
1608601;4221,37
1727201;4302,56
1732401;4302,56
124901;3975,24
673503;3975,24
1098001;3975,24
1327903;3675,33
1328403;3975,24
1331602;3467,3
1408502;3822,35
1608401;3975,24
1699201;3467,3
1793801;3605,97
1946101;3467,3
1946301;3467,3
1948101;3467,3
1948601;3467,3
1956301;3467,3
1958101;3467,3
1979401;3467,3
1988601;3467,3
2024401;3467,3
2024501;3467,3
1884801;2137,88
2004801;2137,87
8790805;2137,87
1766301;3605,97
1125001;2299,28
1185701;2391,26
129301;1487,92
139801;1430,69
514701;1487,92
568301;1609,33
637802;1375,66
643302;1375,66
709501;1375,66
709601;1430,69
709701;1375,66
709801;1375,66
710001;1322,75
723601;1375,66
729801;1375,66
731401;1375,66
732501;1375,66
732801;1322,75
733701;1322,75
734201;1430,69
738101;1375,66
739301;1322,75
743802;1375,66
762401;1322,75
802101;1547,44
853501;1375,66
853601;1375,66
854201;1375,66
854401;1375,66
854701;1322,75
856101;1547,44
857801;1375,66
858601;1430,69
868101;1487,92
878701;1430,69
884901;1430,69
889701;1375,66
1099004;1375,66
1157201;1322,75
4516001;1487,92
4715001;1547,44
4783001;1547,44
162501;1487,92
1273101;1322,75
1295901;1322,75
1296701;1430,69
184001;1430,69
811801;2052,34
183101;2069,1
801101;2151,87
891001;1989,54
1681901;1839,43
2540001;2151,87
4144001;2069,1
752606;1696,45
1328503;1764,99
140601;1913,02
140701;2151,87
140801;1913,02
140901;2151,87
141201;2151,87
141301;1913,02
141401;1913,02
141601;994,76
141701;2151,87
141801;1913,02
142101;1913,02
142301;1913,02
142501;2069,1
142801;2069,1
143401;1913,02
143701;1913,02
144001;1989,54
144301;2069,1
144401;2069,1
144501;2069,1
144801;2069,1
145101;2151,87
145301;2069,1
146401;2151,87
155101;2069,1
157801;2151,87
192801;2069,1
216001;1913,02
236301;2151,87
299502;1989,54
439101;2151,87
446101;1913,02
495501;2151,87
498701;2151,87
546001;1913,02
547901;2151,87
548101;1913,02
705404;1839,43
706801;1913,02
706901;1913,02
707201;1839,43
708801;1913,02
733608;1989,54
801901;2517,36
804001;2151,87
806301;2237,95
806501;1989,54
808401;2237,95
815901;1913,02
816201;2151,87
954701;1913,02
995904;1913,02
1221603;1989,54
1227503;1989,54
1246504;1913,02
1273803;1913,02
1317205;1913,02
1365605;1839,43
1416202;1913,02
1513001;1913,02
1513401;1989,54
1515701;1913,02
1516901;1989,54
1536501;1913,02
1543006;1913,02
1613102;1913,02
1637501;1989,54
1639401;1989,54
1648501;1989,54
1688801;1913,02
1689601;1913,02
2825001;2237,95
2935001;1989,54
3804001;2237,95
4281001;2237,95
4317001;1989,54
4491001;1989,54
4534001;2237,95
4704001;2151,87
4705001;1913,02
4851001;956,51
4857001;2237,95
4858001;2151,87
4862001;956,51
94601;3442,04
546802;3059,95
936801;3309,66
1250901;3059,95
1295701;3182,34
1514101;3059,95
1514301;2942,27
1729601;2942,27
1794301;2942,27
2912001;4026,69
4027001;3871,82
4183001;3871,82
4201001;3722,92
4286001;3722,92
4091001;4026,69
19408;1430,69
1265201;1375,66
296702;11630,41
247002;1399,93
246403;6348,38
1636101;6348,38
1939401;6348,38
1207604;3913,39
8793002;3913,39
488005;3913,39
107803;2723,72
1310105;2723,72
876403;1848,58
1087704;1848,58
1271705;1848,58
1634202;1848,58
1652102;1848,58
1837902;1848,58
1913201;1848,58
1928101;1848,58
1946401;1848,58
2004101;1848,58
2037301;1848,58
1086303;2723,72
1325707;2723,72
1635502;2723,72
1872701;2723,72
75302;2723,72
298403;2723,72
774802;2723,72
807101;2069,1
1876002;2723,72
1941401;2723,72
2042004;2723,72
143503;2495,39
235302;4302,56
1082005;2268,56
1576001;4302,56
1723001;4059,02
1995401;3467,3
1820702;2942,27
1841501;2942,27
1857501;2829,1
1875901;2829,1
1997901;2829,1
1917701;3913,39
247406;3913,39
183603;5647,32
1208403;5647,32
1204203;1134,27
741301;1375,66
887401;1322,75
1296601;1430,69
1642701;6840,29
1996201;11630,41
1201105;6348,38
1203305;6348,38
1908601;6348,38
1701102;3913,39
1916601;3913,39
1943401;3913,39
1871602;2723,72
1793602;1848,58
1915901;1848,58
1221903;1345,84
1984301;1345,84
3207001;1487,92
4090001;1487,92
527201;1702,86
1153607;1637,36
1346901;3059,95
1831202;11630,41
1915301;3913,39
1206001;637,65
875601;2060,31
858501;4221,37
429201;3750,22
870301;3750,22
831501;542,23
3001;1430,69
182401;1430,69
771501;1322,75
1156801;1492,98
747901;1839,43
724201;4474,65
1381103;4221,37
1558001;4221,37
734401;1375,66
1306401;1574,39
141101;1989,54
3569001;4026,69
1187701;10160,89
1910202;11630,41
1199905;9853,96
496103;6348,38
1696102;6348,38
1917902;6348,38
390907;3913,39
1243904;3913,39
1933701;3913,39
1997601;3913,39
1953301;3913,39
1909301;2723,72
2004901;2723,72
1909501;1848,58
1973301;1345,84
1997501;5647,32
413601;4026,69
572001;4355,26
4152001;3871,82
131901;1547,44
133701;1547,44
157101;1430,69
737401;1430,69
743501;1430,69
751501;1430,69
761501;1430,69
818201;1609,33
1083402;1375,66
1297101;1702,86
132801;2151,87
1875801;1913,02
1877001;1839,43
2334001;2517,36
254203;1696,45
715404;1696,45
1110401;1696,45
1250101;1696,45
822101;1770,97
1513301;1913,02
183501;3309,66
438201;3871,82
833601;3722,92
1295601;3059,95
1726001;4355,26
1789501;2942,27
3478001;4026,69
8790301;3871,82
1187301;11252,5
1418701;11252,5
1608301;11252,5
1768402;6145,69
1872801;8852,66
849602;6840,29
1113502;6840,29
1188001;10793,51
1214902;6840,29
419204;1375,66
1271901;1430,69
1305401;1430,69
169201;17345,39
169301;17345,39
449201;17345,39
825801;17345,39
1536001;17345,39
1536101;17345,39
1536201;15388,03
1560501;15388,03
1609901;15388,03
1679601;15388,03
1793501;12590,43
1813601;12590,43
1818601;17345,39
3244001;17345,39
3837001;17345,39
8792401;11630,41
281004;9853,96
1002;6348,38
482903;6348,38
846003;6348,38
1422001;4355,26
1834602;6348,38
284103;3913,39
1380107;3913,39
1681003;3913,39
1701603;3913,39
1874502;3913,39
1929401;3913,39
1943601;3913,39
1708905;1696,45
1916801;2723,72
1871702;1848,58
1947801;1848,58
1992501;1848,58
1699302;1345,84
1140001;3059,95
1133004;5647,32
4001;1018,1
441201;4654,32
1656301;4059,02
1808001;4026,69
172701;4134,26
335301;4557,59
428701;5987,15
432701;4642,46
951001;5756,9
1700102;4206,48
1125301;2299,28
1185901;2391,26
252003;3579,71
65601;1547,44
77701;1547,44
130101;1547,44
131601;1430,69
132901;1430,69
133601;1487,92
134001;1487,92
178601;1487,92
413702;1322,75
507902;1375,66
549202;1430,69
651302;1375,66
707901;1375,66
710301;1430,69
710401;1322,75
723401;1375,66
727201;1430,69
727501;1430,69
733201;1430,69
737301;1375,66
738201;1375,66
740101;1430,69
741801;1375,66
742501;1322,75
742801;1430,69
743001;1322,75
743201;1375,66
745801;1322,75
762201;1375,66
762501;1430,69
766201;1322,75
772306;1322,75
777901;1375,66
834001;1430,69
856701;1430,69
860101;1547,44
862801;1430,69
873801;1430,69
878501;1487,92
1087102;1430,69
1119701;1375,66
1230701;1322,75
877003;1430,69
4105001;1547,44
858801;1574,39
1110003;1702,86
1296101;1637,36
1297601;1702,86
1305001;1637,36
188201;1770,97
249602;1702,86
263604;1702,86
363202;1702,86
442401;1770,97
481601;1770,97
482001;1841,81
482101;1770,97
532701;1841,81
535901;1702,86
711502;1574,39
742001;1637,36
742201;1702,86
752301;1702,86
795301;1702,86
865801;2240,84
1296201;1702,86
1296301;1574,39
1296901;1702,86
1304901;1702,86
1306801;1702,86
1312804;1637,36
1461702;1637,36
1463504;1702,86
1488601;1702,86
1512201;1702,86
1516201;1637,36
1519201;1702,86
1520901;1637,36
1521401;1702,86
1523601;1702,86
1523701;1702,86
1545401;1637,36
1546401;1702,86
1546501;1702,86
1546701;1637,36
1714402;1637,36
1793901;1637,36
1796401;1637,36
1812601;1637,36
1813501;1637,36
1872401;1637,36
1873001;1637,36
1873101;1637,36
1873201;1637,36
140101;2151,87
183801;2069,1
441601;2069,1
448101;2151,87
569701;2327,45
801002;1989,54
838801;2151,87
1153506;1913,02
1302705;1989,54
1551603;1913,02
1693301;1839,43
1772301;1913,02
2352001;2069,1
3870001;2722,79
4526001;2151,87
4813001;2151,87
614301;1696,45
3742001;1910,48
4728001;1681,34
822201;1915,48
1770501;1913,02
106001;3579,71
424501;3722,92
438301;3871,82
710203;3442,04
808501;3309,66
815103;3871,82
837401;3722,92
845301;3871,82
871701;3871,82
1173802;3182,34
1265501;3059,95
1308101;3182,34
1343204;2942,27
1363602;3182,34
1514201;3059,95
1520301;3059,95
1729101;2942,27
1730001;2942,27
1823501;2942,27
2101004;4026,69
2110001;4026,69
3952001;4026,69
4148001;3871,82
8793401;3579,71
1942401;6978,64
896102;3059,95
245202;10378,37
1197401;10793,51
1689701;6840,29
1786401;6840,29
447701;2829,1
979504;1430,69
1074802;1322,75
1251201;1322,75
1257901;1375,66
1295301;1322,75
1305501;1430,69
1596902;1480,11
1630902;11630,41
1913402;9853,96
97303;6348,38
428305;6348,38
955102;6348,38
1202703;6348,38
1636502;6348,38
4785001;3871,82
1304004;3913,39
1908301;3913,39
326907;3913,39
369601;3913,39
543104;3913,39
546704;3913,39
1217904;3913,39
1690303;3913,39
1905101;3913,39
1925601;3913,39
1937901;3913,39
2014401;3913,39
1636302;2723,72
1823302;2723,72
1874604;2723,72
900002;1848,58
1910801;1848,58
1927901;1848,58
1938101;1848,58
1951201;1848,58
1980702;1848,58
1985101;1848,58
1987301;1345,84
311503;3913,39
417101;11886,81
1253001;10567,33
1885001;6978,64
1944601;6978,64
2033701;6978,64
11183002;13209,16
441501;4654,32
1124501;2391,26
1185201;2391,26
1185501;2391,26
735301;1430,69
3288001;2327,45
2401;1770,97
139501;1702,86
1620301;1574,39
1973501;1574,39
1514001;2942,27
4120001;3722,92
1949001;3400,87
431701;4475,31
1188201;10567,33
1211402;10160,89
1187201;9979,2
495301;17345,39
1168001;17345,39
1535601;15388,03
1535801;15388,03
1535901;15388,03
1796501;12590,43
3680001;17345,39
3836001;17345,39
2441001;17345,39
1650701;9853,96
1916701;6348,38
1987001;6348,38
1205203;3913,39
1211103;3913,39
1248003;3913,39
1650602;3913,39
1699402;3913,39
1913801;3913,39
1699602;1848,58
1926201;1848,58
1410302;5647,32
1827302;5647,32
121301;5756,9
1558901;4206,48
4298001;1487,92
424301;1841,81
745002;1702,86
808901;1841,81
816501;1841,81
1372105;1637,36
1393707;1637,36
1634502;1637,36
1883901;1574,39
2569001;1992,1
2906001;1841,81
4333001;1992,1
2031002;4026,69
1319005;11630,41
1701703;6348,38
1269204;3913,39
881506;3913,39
1911201;2723,72
1205304;1848,58
1995301;1345,84
1561901;4474,65
1586901;4302,56
1561402;3467,3
1125501;2299,28
659503;6348,38
659603;6348,38
659703;6348,38
875201;6348,38
1355709;6348,38
852301;1322,75
859501;1547,44
145801;2151,87
142201;2069,1
534001;2069,1
547501;1989,54
548001;2151,87
707401;1913,02
1404803;1989,54
1433602;1913,02
1512401;1989,54
1743601;1913,02
548301;3182,34
1306902;3059,95
1346801;3059,95
1404101;10793,51
1152402;1322,75
1835002;11630,41
1205004;6348,38
1220604;6348,38
1774104;6348,38
1838702;3913,39
1595804;2723,72
1915201;2723,72
1632602;1848,58
1359508;2829,1
1841401;2829,1
1841601;2829,1
1841701;2829,1
1842101;2942,27
1842201;2942,27
1874401;2829,1
1880901;2829,1
1888701;2829,1
1890101;2829,1
1952101;2829,1
1954901;2829,1
1973601;2829,1
1987501;2829,1
2007201;2829,1
1411304;5647,32
1415001;4355,26
1732301;2829,1
1522201;10793,51
1907201;11630,41
951103;6348,38
1114908;6348,38
1635403;3913,39
1097604;3913,39
1631501;3913,39
1877701;2723,72
1908901;2723,72
1916102;2723,72
2013001;2723,72
1908401;1848,58
508001;1018,1
4154001;1018,1
117802;2391,26
744705;2391,26
915703;2391,26
1051203;2391,26
1071103;2391,26
1123901;2391,26
1124801;2299,28
1125101;2391,26
1125901;2391,26
1126201;2299,28
1185001;2391,26
1185101;2299,28
1186001;2391,26
734801;1375,66
740701;1375,66
4669001;1487,92
417003;1322,75
269501;1637,36
299401;1574,39
317301;1637,36
524401;1702,86
524501;1702,86
524601;1992,1
524901;1770,97
525801;1992,1
525901;1992,1
526201;1992,1
526901;1992,1
527101;1992,1
527301;1992,1
527601;1992,1
527701;1992,1
528001;1574,39
528301;1841,81
528501;1992,1
528801;1915,48
528901;1770,97
530701;1992,1
530901;1915,48
531102;1637,36
531501;1841,81
532601;1702,86
534101;1992,1
534501;1992,1
534701;1702,86
534801;1702,86
536601;1992,1
536801;1915,48
540901;1702,86
541201;1702,86
541401;1992,1
541801;1992,1
542301;1702,86
551901;2154,66
716901;1702,86
717001;1702,86
717101;1702,86
717301;1637,36
717501;1637,36
721601;1574,39
721901;1702,86
722102;1574,39
722201;1702,86
722501;1702,86
722601;1574,39
722801;1637,36
723001;1637,36
723101;1637,36
723201;1637,36
791001;1574,39
792601;1702,86
793401;1574,39
832601;1574,39
833301;1702,86
833501;1702,86
833701;1702,86
840701;1637,36
840801;1574,39
857301;1574,39
916405;1702,86
971901;1702,86
972001;1770,97
1039102;1637,36
1049801;1637,36
1051802;1574,39
1068001;1841,81
1072302;1702,86
1077802;1702,86
1133507;1702,86
1168103;1702,86
1273701;1702,86
1296801;1702,86
1297201;1637,36
1306501;1702,86
4272001;1992,1
956401;1770,97
871601;2069,1
1721604;1839,43
1721704;1913,02
1721904;1913,02
1722004;1913,02
1796301;1913,02
1212902;1574,39
434301;3722,92
439701;3442,04
1324103;3182,34
2030301;6978,64
1177602;6840,29
118802;3059,95
179902;2942,27
284003;2942,27
396908;2942,27
454702;3059,95
525002;3059,95
710502;3059,95
710602;2942,27
717902;3059,95
774403;2942,27
799602;2942,27
851805;2942,27
1125602;2942,27
1125701;3059,95
1126101;3059,95
1126501;3059,95
1126601;2942,27
1126701;2829,1
1127501;2829,1
1127701;3059,95
1127801;2829,1
1127901;3059,95
1132601;2942,27
1154501;3059,95
1157001;2829,1
1157101;2942,27
1176901;3059,95
1177201;3059,95
1177301;2829,1
1177401;3059,95
1177501;3059,95
1177701;3059,95
1178901;3059,95
1200304;2829,1
1274202;2829,1
1305104;2942,27
1437205;2942,27
1437305;2942,27
1437505;2942,27
1437605;2942,27
1437705;2942,27
1438604;2829,1
1438804;2942,27
1439305;2942,27
1520702;2829,1
1545302;2942,27
1648601;2829,1
1648701;2829,1
1649101;3059,95
1649201;3059,95
1649301;2942,27
1649401;3059,95
1649501;3059,95
1651201;2829,1
1651501;3059,95
1651801;2942,27
1687703;2942,27
1691701;3059,95
1691801;3059,95
1697601;2942,27
1697701;2942,27
1697801;2942,27
1697901;2942,27
1698001;2942,27
1698101;2829,1
1698401;2942,27
1698501;2942,27
1698801;2829,1
1719301;2829,1
1721101;2829,1
1826502;2942,27
1857601;2942,27
1857701;2942,27
1863601;2942,27
1863701;2942,27
1863801;2829,1
1864001;2942,27
1864701;2829,1
1866801;2942,27
1866901;2942,27
1867201;2942,27
1872301;2942,27
1872501;2942,27
1872601;2829,1
1875401;2829,1
1876101;2942,27
1877201;2829,1
1880101;2942,27
1887701;2829,1
1889601;2829,1
1889901;2829,1
1890001;2829,1
445902;1375,66
1910002;11630,41
1437803;9853,96
690202;1134,27
865502;6348,38
1127601;6348,38
1439005;3913,39
1680902;3913,39
1701503;3913,39
1635302;3913,39
1652203;1848,58
1909201;1848,58
1247605;5647,32
1972801;5647,32
3057001;1487,92
3004001;2069,1
3246001;2831,72
1347001;3182,34
1888001;4026,69
4487001;3722,92
1197601;10793,51
1209403;1322,75
1630402;11630,41
556501;9853,96
906;6348,38
949602;6348,38
3965002;3871,82
1222405;3913,39
1856902;3913,39
1215202;1848,58
1368706;1848,58
1756102;1848,58
289102;1345,84
1917401;1345,84
1714001;1089,76
4668001;1487,92
1726601;2942,27
381603;11630,41
1700402;6348,38
1949101;6348,38
386504;3913,39
1173303;1848,58
1913301;1848,58
1363004;6978,64
1389103;6978,64
1700803;6978,64
1832801;10160,89
1943701;6978,64
1947501;6978,64
3514001;4026,69
1124201;2391,26
94801;3579,71
802601;4026,69
841901;3722,92
859401;3722,92
1651701;3059,95
1763401;2942,27
1823001;10160,89
1823401;10160,89
1826201;10160,89
131502;6840,29
774604;10793,51
1125402;10793,51
1198601;10793,51
1190704;1430,69
894302;11630,41
1188101;10793,51
1908201;9853,96
2036801;9853,96
3212001;11429,62
1794201;6348,38
1910601;6348,38
156601;3442,04
818803;3913,39
1219804;3913,39
1245705;3913,39
1632003;2829,1
1692803;3913,39
1693102;3913,39
1696302;3913,39
1769401;3913,39
1855202;3913,39
1855303;3913,39
1865402;3913,39
1913101;3913,39
1928901;3913,39
1933201;3913,39
1991001;3913,39
2000301;3913,39
2038701;3913,39
1785801;6840,29
1699902;1848,58
1832302;1848,58
1913601;1848,58
1931101;1848,58
2003801;1345,84
509805;5647,32
1939001;5647,32
1224906;11630,41
129903;6348,38
1631902;6348,38
1634802;6348,38
1984901;6348,38
2033901;3913,39
1199304;3913,39
1941201;3913,39
1969101;3913,39
1916901;2723,72
1925501;2723,72
2032001;2723,72
1987201;5647,32
2004701;2299,27
86404;11630,41
1909701;9853,96
1210105;6348,38
1842403;6348,38
2035101;6348,38
4066002;11429,62
1915601;3913,39
1946501;3913,39
1681802;1913,01
1916501;2723,72
1917501;2723,72
1934201;1848,58
2034101;1848,58
1764801;4643,29
1769701;4380,46
1777901;4643,29
1793401;4380,46
1833601;4643,29
1834701;4643,29
1864501;4643,29
1997401;4211,98
1998001;4211,98
2000901;4211,98
2004001;4211,98
2025801;4211,98
1915401;5647,32
401;4474,64
301;2586,37
883601;2486,89
1202201;2797,43
884701;1322,75
883501;4474,64
1130801;1375,66
883901;2486,89
1867102;11630,41
564006;6348,38
1940801;6348,38
2016301;6348,38
1723102;3913,39
1971001;3913,39
890406;3913,39
4100002;3694,34
553002;3102,73
1215704;6348,38
1704905;6348,38
1700902;3913,39
1634404;2723,72
1929301;2723,72
2027501;2723,72
2040001;2723,72
1916301;1848,58
1994201;3231,9
1994301;3231,9
1994401;3231,9
1994501;3231,9
1994601;3231,9
1994701;3231,9
1994901;3231,9
1995001;3231,9
1995101;3231,9
1995201;3231,9
1995701;3231,9
1995801;3231,9
2003501;3231,9
2003901;3231,9
1908701;5647,32
1834802;3963,89
1948501;3963,89
1908001;11630,41
375406;3913,39
1190802;3913,39
501402;9853,96
929512;6348,38
1365404;3913,39
2034001;3913,39
1685604;6348,38
1973401;6348,38
1972401;5647,32
